Pollutant: Particulate matter (PM2.5)
Daily means
Unit: ug/m3
Source: NABEL
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
18.12.2017;13.0;;4.0;6.6;10.2;6.5;10.4;;11.6;5.4;;;2.0;
19.12.2017;21.9;;13.3;17.5;18.1;19.7;21.6;;26.5;18.7;;;3.7;
20.12.2017;24.8;;16.3;18.1;10.3;17.3;17.0;;31.0;15.1;;;4.2;
21.12.2017;30.9;;14.0;18.1;14.3;16.7;26.2;;31.5;17.6;;;2.2;
22.12.2017;27.5;;23.5;11.4;13.7;11.0;23.8;;39.6;18.3;;;1.5;
23.12.2017;15.1;;10.6;9.2;11.8;10.3;16.2;;22.4;9.6;;;1.8;
24.12.2017;13.6;;6.3;9.6;3.3;9.3;12.4;;25.4;12.6;;;1.7;
25.12.2017;19.6;;24.6;16.7;13.6;15.4;19.1;;35.8;13.5;;;1.5;
26.12.2017;12.6;;35.2;8.5;8.9;7.6;12.3;;36.9;5.6;;;1.8;
27.12.2017;;;4.6;5.8;4.9;6.4;9.1;;9.1;3.5;;;2.0;
28.12.2017;;;;2.3;2.9;1.9;4.9;;1.0;2.4;;;1.8;
29.12.2017;;;;3.6;4.6;3.5;6.4;;7.0;4.1;;;2.0;
30.12.2017;;;5.8;1.4;1.9;1.2;2.5;;10.1;1.3;;;1.6;
31.12.2017;;;18.4;3.4;3.8;4.3;4.3;;23.4;2.6;;;1.7;
