Pollutant: Precipitation (PREC)
Daily sums
Unit: mm
Source: NABEL/MeteoSchweiz
The measured values for the current year are preliminary and not yet definitively verified.
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
26.03.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27.03.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28.03.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
29.03.2020;1.1;0.0;0.4;5.4;4.5;3.9;2.4;0.0;1.4;0.9;7.9;2.6;9.8;
30.03.2020;0.1;0.0;15.4;0.0;0.1;0.2;0.0;0.6;10.3;0.1;1.0;0.6;3.0;
31.03.2020;0.1;0.0;2.3;0.0;0.0;;0.0;0.0;0.5;0.0;0.0;0.0;0.0;
01.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
04.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
05.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
06.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
08.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
09.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
10.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
11.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
12.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
13.04.2020;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.4;
14.04.2020;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;2.5;
19.04.2020;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20.04.2020;0.0;0.0;23.9;0.0;0.0;0.0;0.0;0.0;16.6;0.0;0.0;0.0;0.0;
21.04.2020;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;
22.04.2020;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24.04.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25.04.2020;0.0;0.2;0.0;0.6;0.5;0.1;0.0;0.0;0.0;0.0;0.1;2.6;0.7;
26.04.2020;36.3;0.1;0.0;0.9;0.5;0.6;0.5;3.3;7.4;31.0;0.0;1.6;0.8;
27.04.2020;2.0;1.3;29.8;0.0;1.9;0.0;0.0;0.4;10.0;2.7;1.1;1.1;0.0;
28.04.2020;14.9;14.0;22.1;10.5;7.3;10.9;20.6;14.7;23.2;9.6;5.7;21.0;16.8;
29.04.2020;2.6;2.5;2.8;8.6;2.7;8.0;11.0;2.2;3.1;1.5;8.2;5.6;8.5;
30.04.2020;8.6;28.5;19.0;6.8;3.7;8.0;8.5;2.4;17.7;13.6;8.3;7.6;6.0;
01.05.2020;13.6;3.1;0.0;20.2;2.8;25.0;19.5;10.0;0.0;3.3;13.5;9.4;6.8;
02.05.2020;14.1;5.4;0.0;12.2;3.8;9.5;6.6;14.4;0.0;9.0;3.4;11.9;22.0;
03.05.2020;0.0;0.3;0.0;0.0;0.1;0.0;0.0;2.1;0.0;0.0;0.2;0.0;2.5;
04.05.2020;0.0;0.0;0.0;0.2;0.0;0.3;0.2;0.0;0.0;0.0;0.0;0.2;0.0;
05.05.2020;29.3;5.6;0.0;15.9;6.3;14.2;19.4;5.1;0.0;13.6;23.2;23.7;29.4;
06.05.2020;0.0;0.0;0.0;0.1;0.0;0.3;0.0;0.0;0.0;0.0;2.2;0.0;3.7;
07.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
08.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;
09.05.2020;0.0;0.0;0.0;0.0;0.4;0.0;0.0;1.0;0.1;0.0;0.0;0.0;7.7;
10.05.2020;0.5;0.0;12.1;2.3;0.0;3.1;1.6;4.2;12.2;1.3;3.7;1.7;2.2;
11.05.2020;5.4;24.0;53.5;10.4;17.3;12.2;9.5;1.3;54.7;4.6;15.3;17.0;23.1;
12.05.2020;0.3;0.0;0.4;0.1;0.0;0.0;0.6;0.0;3.1;0.0;0.9;0.8;2.8;
13.05.2020;10.5;14.8;36.2;2.6;17.0;2.0;10.9;1.8;28.9;20.8;1.3;4.6;3.1;
14.05.2020;1.5;0.1;6.8;4.8;2.5;6.3;1.7;0.7;3.2;0.5;7.2;5.7;3.1;
15.05.2020;0.1;0.0;39.9;0.0;0.0;0.5;0.1;0.1;39.4;0.0;0.8;6.9;7.3;
16.05.2020;0.0;0.0;17.7;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;
17.05.2020;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;
18.05.2020;0.0;0.0;29.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19.05.2020;0.8;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;
20.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23.05.2020;7.7;2.9;23.9;9.9;23.6;12.0;9.7;6.8;15.5;7.1;23.4;12.9;30.7;
24.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28.05.2020;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.5;0.0;
29.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
30.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
31.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;
01.06.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
02.06.2020;0.0;0.0;2.8;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;
03.06.2020;1.8;5.7;6.1;0.6;2.6;1.9;0.7;0.0;1.7;6.5;0.0;0.4;0.6;
04.06.2020;9.4;24.7;84.5;31.2;9.3;35.3;8.3;4.5;58.0;10.3;25.1;13.2;17.5;
05.06.2020;2.4;2.6;1.0;2.7;0.6;4.6;3.3;0.6;0.7;1.9;6.4;2.6;3.3;
06.06.2020;1.4;1.9;7.6;4.9;5.6;5.0;10.9;4.3;29.9;0.4;4.1;4.1;2.7;
07.06.2020;9.3;23.8;130.0;6.8;3.6;6.7;14.6;8.1;138.3;19.8;7.2;7.9;10.5;
08.06.2020;7.5;0.6;10.0;4.3;2.1;2.6;2.1;2.0;10.6;5.6;2.7;3.7;4.4;
09.06.2020;3.2;1.4;6.8;4.0;0.9;3.8;4.1;3.4;4.7;4.2;3.3;6.9;61.0;
10.06.2020;4.3;20.5;6.6;12.5;0.1;19.1;0.2;3.2;4.4;0.3;13.1;27.0;29.5;
11.06.2020;0.6;1.8;8.8;2.2;2.0;5.0;0.0;0.0;4.3;21.4;2.3;3.0;5.8;
12.06.2020;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;3.6;0.1;0.0;0.0;0.0;
13.06.2020;17.9;6.5;0.2;6.9;7.8;3.6;24.0;3.5;0.2;11.1;15.8;14.4;2.8;
14.06.2020;1.9;3.5;0.3;3.3;0.0;3.5;3.2;0.1;0.0;2.0;2.4;1.5;15.9;
15.06.2020;0.4;1.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;1.2;0.0;0.8;0.0;
16.06.2020;;0.1;2.0;0.0;2.2;0.0;1.3;3.3;0.6;0.2;0.0;0.0;7.1;
17.06.2020;33.2;38.1;21.7;15.6;18.2;17.2;17.9;6.2;18.2;26.7;8.6;19.7;21.5;
18.06.2020;2.1;10.9;0.0;4.9;1.7;3.1;1.3;0.0;0.5;8.2;6.8;12.8;10.7;
19.06.2020;5.7;2.7;0.9;0.4;5.7;1.9;3.2;0.0;0.0;1.2;4.2;9.2;2.8;
20.06.2020;0.0;0.0;0.0;0.0;0.1;0.0;1.1;0.0;0.0;0.0;0.0;4.7;0.0;
21.06.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
22.06.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;
23.06.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24.06.2020;0.0;0.0;2.6;0.0;0.0;0.0;0.0;0.0;2.1;0.0;0.0;0.0;0.0;
25.06.2020;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;
26.06.2020;0.0;0.0;0.1;1.1;5.3;0.0;0.1;0.0;20.2;0.0;5.4;0.0;0.9;
