Pollutant: Precipitation (PREC)
Daily sums
Unit: mm
Source: NABEL/MeteoSchweiz
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
30.03.2018;4.7;15.9;11.0;2.3;5.1;1.8;1.9;0.4;32.3;8.0;7.4;1.6;9.3;
31.03.2018;3.2;1.8;4.8;9.3;0.7;10.8;4.3;2.1;5.9;5.1;7.6;11.6;23.4;
01.04.2018;2.5;0.7;0.0;1.7;1.5;1.8;1.3;0.5;0.0;2.0;2.7;0.2;0.2;
02.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03.04.2018;0.0;0.0;5.8;0.0;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;
04.04.2018;11.4;12.1;18.5;1.8;5.7;1.5;7.3;14.7;14.6;10.6;2.7;3.4;6.0;
05.04.2018;1.8;5.5;0.7;0.2;1.0;0.8;0.4;0.8;1.0;2.2;1.1;0.0;0.1;
06.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
07.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
08.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
09.04.2018;0.0;0.0;5.6;0.0;0.0;0.0;0.2;0.0;4.0;0.0;0.0;1.3;0.0;
10.04.2018;0.0;0.8;16.2;0.0;0.1;0.0;0.0;0.4;19.2;0.3;0.0;0.0;0.0;
11.04.2018;0.0;0.0;16.8;0.0;0.0;0.0;0.0;0.0;12.9;0.0;0.0;0.0;0.0;
12.04.2018;0.0;0.0;43.2;0.0;0.0;0.0;0.0;0.2;43.1;0.0;0.0;0.0;0.0;
13.04.2018;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.3;0.0;
14.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
15.04.2018;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;
16.04.2018;1.6;0.0;0.0;1.9;0.0;3.4;0.0;0.0;0.0;0.0;2.1;0.4;4.0;
17.04.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
